wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-4.19935854653755847 50.83255770417240882, -4.20071818963463439 50.83095812843814798, -4.20358540925242785 50.83090399960231309, -4.20509317508242475 50.83244944128783516, -4.20373363665417976 50.83404906787135502, -4.20086622545587662 50.8341032019219341, -4.19935854653755847 50.83255770417240882)))",ALV-3232,Hex
"MultiPolygon (((-4.30661036926405227 50.91233209818337713, -4.30796856787590521 50.91073130367275468, -4.31084048165286049 50.9106744861874887, -4.31235438775951518 50.91221845697392467, -4.31099629793823969 50.91381930005898937, -4.30812419184782414 50.91387612384767181, -4.30661036926405227 50.91233209818337713)))",AKX-3206,Hex
"MultiPolygon (((-4.33635094109064489 50.81730268472799139, -4.33770546646867494 50.81570155913785669, -4.3405714756783853 50.81564407527216076, -4.34208315206902995 50.81718771011479419, -4.3407287387066491 50.81878888903307967, -4.33786253759817964 50.81884637953573503, -4.33635094109064489 50.81730268472799139)))",AKP-3236,Hex
"MultiPolygon (((-4.13557083686420857 50.94391644398766772, -4.13693580973879005 50.9423175593985178, -4.13980994905933564 50.94226491618282182, -4.14131931245499807 50.94381114934827792, -4.1399544513208637 50.94541008221832357, -4.13708011503840822 50.9454627336425574, -4.13557083686420857 50.94391644398766772)))",AML-3197,Hex
"MultiPolygon (((-4.42774997696654804 51.00273933293963324, -4.42910646816913989 51.0011371775595066, -4.43198367125322346 51.00107730181008492, -4.43350457680941279 51.00261957389855638, -4.4321481974307444 51.00422177774100874, -4.42927080159544762 51.00428166114095063, -4.42774997696654804 51.00273933293963324)))",AJW-3176,Hex
"MultiPolygon (((-4.0578233262515031 50.94216534268070973, -4.05919097004227947 50.94056732713770685, -4.06206517290591229 50.94051657967400359, -4.06357192363707398 50.94206384140090904, -4.06220439337905859 50.9436619090860745, -4.05932999660884075 50.94371266220707639, -4.0578233262515031 50.94216534268070973)))",AND-3198,Hex
"MultiPolygon (((-4.01867871916210895 50.93497951556687298, -4.02004751292114992 50.9333819413565152, -4.02292134221795994 50.933332162296999, -4.02442657196619979 50.9348799522202782, -4.02305788592967328 50.93647757292904288, -4.02018386381598258 50.93652735701054013, -4.01867871916210895 50.93497951556687298)))",ANM-3200,Hex
"MultiPolygon (((-4.27113075296188072 50.98070644639263094, -4.27249211980576771 50.97910605647739146, -4.27536832050224103 50.97905006518904258, -4.27688334736221965 50.98059445702956083, -4.27552209081234569 50.98219489700166207, -4.27264569709689823 50.98225089507666041, -4.27113075296188072 50.98070644639263094)))",ALG-3184,Hex
"MultiPolygon (((-4.45149022526677118 50.96132068717046337, -4.45284474396025498 50.95971828360103473, -4.45571932696021022 50.95965786472177683, -4.4572395853248663 50.96119984260993618, -4.45588517792628469 50.96280229525707739, -4.45301039941386456 50.96286272058804911, -4.45149022526677118 50.96132068717046337)))",AJQ-3189,Hex
"MultiPolygon (((-4.06457492065793424 50.99713220205303088, -4.06594389762578512 50.99553410273163934, -4.06882147299001407 50.99548316218096744, -4.07033026711602108 50.99703031475942083, -4.06896139394300072 50.9986284701187742, -4.06608362185735484 50.99867941644295399, -4.06457492065793424 50.99713220205303088)))",ANC-3180,Hex
